"Image_ID","Scene_Type","Objects_Detected","Bounding_Boxes","Confidence"
"IMG_1060","Fire Scene","fire","fire:[172.5,4.5,319.5,262.5]","1.0"
"IMG_1061","Fire Scene","fire","fire:[187.5,1.0,308.5,258.0]","1.0"
"IMG_1062","Fire Scene","fire","fire:[187.0,1.5,331.0,258.5]","1.0"
"IMG_1063","Fire Scene","fire","fire:[174.0,11.5,327.0,260.5]","1.0"
"IMG_1064","Fire Scene","fire","fire:[164.5,8.0,303.5,258.0]","1.0"
"IMG_1065","Fire Scene","fire","fire:[202.5,16.0,290.5,261.0]","1.0"
"IMG_1066","Fire Scene","fire","fire:[185.5,3.0,330.5,260.0]","1.0"
"IMG_1067","Fire Scene","fire","fire:[185.5,96.0,298.5,257.0]","1.0"
"IMG_1068","Fire Scene","fire","fire:[189.5,0.0,306.5,261.0]","1.0"
"IMG_1069","Fire Scene","fire","fire:[189.0,4.0,307.0,257.0]","1.0"
"IMG_1070","Fire Scene","fire","fire:[190.0,112.0,283.0,229.0]","1.0"
"IMG_1071","Fire Scene","fire","fire:[195.5,124.5,284.5,264.5]","1.0"
"IMG_1072","Fire Scene","fire","fire:[192.0,22.5,302.0,260.5]","1.0"
"IMG_1073","Fire Scene","fire","fire:[173.5,7.5,304.5,259.5]","1.0"
"IMG_1074","Fire Scene","fire","fire:[200.0,6.0,319.0,259.0]","1.0"
"IMG_1075","Fire Scene","fire","fire:[183.5,4.0,327.5,262.0]","1.0"
"IMG_1076","Fire Scene","fire","fire:[205.0,98.5,291.0,261.5]","1.0"
"IMG_1077","Fire Scene","fire","fire:[176.0,9.5,306.0,256.5]","1.0"
"IMG_1078","Fire Scene","fire","fire:[189.5,11.0,315.5,259.0]","1.0"
"IMG_1079","Fire Scene","fire","fire:[169.5,13.5,319.5,257.5]","1.0"
"IMG_1080","Fire Scene","fire","fire:[156.0,10.5,320.0,259.5]","1.0"
"IMG_1081","Fire Scene","fire","fire:[204.5,115.5,290.5,221.5]","1.0"
"IMG_1082","Fire Scene","fire","fire:[190.5,135.0,275.5,259.0]","1.0"
"IMG_1083","Fire Scene","fire","fire:[184.0,17.5,320.0,263.5]","1.0"
"IMG_1084","Fire Scene","fire","fire:[175.5,116.5,286.5,222.5]; fire:[229.5,52.0,297.5,119.0]","1.0"
"IMG_1085","Fire Scene","fire","fire:[179.5,68.5,281.5,224.5]","1.0"
"IMG_1086","Fire Scene","fire","fire:[171.0,49.5,290.0,223.5]","1.0"
"IMG_1087","Fire Scene","fire","fire:[166.5,49.0,281.5,223.0]","1.0"
"IMG_1088","Fire Scene","fire","fire:[215.5,108.5,289.5,220.5]","1.0"
"IMG_1089","Fire Scene","fire","fire:[176.0,48.0,283.0,222.0]","1.0"
"IMG_1090","Fire Scene","fire","fire:[191.0,85.0,307.0,227.0]","1.0"
"IMG_1091","Fire Scene","fire","fire:[194.0,100.5,290.0,230.5]","1.0"
"IMG_1092","Fire Scene","fire","fire:[192.5,105.5,286.5,229.5]","1.0"
"IMG_1093","Fire Scene","fire","fire:[182.0,116.0,291.0,225.0]","1.0"
"IMG_1094","Fire Scene","fire","fire:[179.5,54.0,297.5,226.0]","1.0"
"IMG_1095","Fire Scene","fire","fire:[187.0,46.5,325.0,227.5]","1.0"
"IMG_1096","Fire Scene","fire","fire:[163.5,61.5,302.5,228.5]","1.0"
"IMG_1097","Fire Scene","fire","fire:[180.0,122.5,298.0,230.5]; fire:[235.0,72.0,313.0,125.0]","1.0"
"IMG_1098","Fire Scene","fire","fire:[175.0,121.0,289.0,226.0]; fire:[236.5,58.0,340.5,130.0]","1.0"
"IMG_1099","Fire Scene","fire","fire:[206.5,120.0,295.5,231.0]","1.0"
"IMG_1100","Fire Scene","fire","fire:[166.0,53.0,281.0,223.0]","1.0"
"IMG_1101","Fire Scene","fire","fire:[176.0,58.5,332.0,229.5]","1.0"
"IMG_1102","Fire Scene","fire","fire:[186.5,28.5,315.5,229.5]","1.0"
"IMG_1103","Fire Scene","fire","fire:[184.0,51.5,357.0,230.5]","1.0"
"IMG_1104","Fire Scene","fire","fire:[180.5,124.5,289.5,229.5]; fire:[234.5,59.0,331.5,124.0]","1.0"
"IMG_1105","Fire Scene","fire","fire:[194.5,26.5,293.5,232.5]","1.0"
"IMG_1106","Fire Scene","fire","fire:[169.5,60.5,304.5,232.5]","1.0"
"IMG_1107","Fire Scene","fire","fire:[190.0,91.0,285.0,233.0]","1.0"
"IMG_1108","Fire Scene","fire","fire:[213.5,112.5,280.5,230.5]","1.0"
"IMG_1109","Fire Scene","fire","fire:[181.0,127.5,291.0,230.5]; fire:[238.5,62.0,298.5,132.0]","1.0"
"IMG_1110","Fire Scene","fire","fire:[171.0,118.0,276.0,225.0]; fire:[229.5,54.5,296.5,121.5]","1.0"
"IMG_1111","Fire Scene","fire","fire:[170.0,63.5,302.0,233.5]","1.0"
"IMG_1112","Fire Scene","fire","fire:[187.0,61.0,298.0,232.0]","1.0"
"IMG_1113","Fire Scene","fire","fire:[196.5,100.0,284.5,235.0]","1.0"
"IMG_1114","Fire Scene","fire","fire:[214.0,124.0,287.0,231.0]","1.0"
"IMG_1115","Fire Scene","fire","fire:[203.5,84.5,287.5,232.5]","1.0"
"IMG_1116","Fire Scene","fire","fire:[207.5,101.0,289.5,230.0]","1.0"
"IMG_1117","Fire Scene","fire","fire:[199.5,63.0,305.5,234.0]","1.0"
"IMG_1118","Fire Scene","fire","fire:[189.0,59.0,279.0,232.0]","1.0"
"IMG_1119","Fire Scene","fire","fire:[186.5,57.5,294.5,232.5]","1.0"
"IMG_1120","Fire Scene","fire","fire:[178.0,126.0,297.0,234.0]; fire:[236.0,64.0,320.0,135.0]","1.0"
"IMG_1121","Fire Scene","fire","fire:[192.0,59.5,294.0,225.5]","1.0"
"IMG_1122","Fire Scene","fire","fire:[179.0,60.0,296.0,234.0]","1.0"
"IMG_1123","Fire Scene","fire","fire:[192.5,55.5,287.5,230.5]","1.0"
"IMG_1124","Fire Scene","fire","fire:[177.5,61.5,294.5,230.5]","1.0"
"IMG_1125","Fire Scene","fire","fire:[208.0,117.0,282.0,233.0]","1.0"
"IMG_1126","Fire Scene","fire","fire:[166.5,65.0,290.5,231.0]","1.0"
"IMG_1127","Fire Scene","fire","fire:[170.5,61.5,296.5,229.5]","1.0"
"IMG_1128","Fire Scene","fire","fire:[178.0,47.0,288.0,233.0]","1.0"
"IMG_1129","Fire Scene","fire","fire:[183.5,22.5,289.5,234.5]","1.0"
"IMG_1130","Fire Scene","fire","fire:[183.0,22.0,320.0,232.0]","1.0"
"IMG_1131","Fire Scene","fire","fire:[188.5,76.5,278.5,226.5]","1.0"
"IMG_1132","Fire Scene","fire","fire:[199.0,91.0,294.0,238.0]","1.0"
"IMG_1133","Fire Scene","fire","fire:[209.0,124.0,289.0,236.0]","1.0"
"IMG_1134","Fire Scene","fire","fire:[187.0,89.0,327.0,234.0]","1.0"
"IMG_1135","Fire Scene","fire","fire:[203.0,96.0,291.0,235.0]","1.0"
"IMG_1136","Fire Scene","fire","fire:[172.0,39.5,354.0,230.5]","1.0"
"IMG_1137","Fire Scene","fire","fire:[182.5,128.0,294.5,229.0]; fire:[236.5,43.0,311.5,129.0]","1.0"
"IMG_1138","Fire Scene","fire","fire:[182.0,21.5,306.0,231.5]","1.0"
"IMG_1139","Fire Scene","fire","fire:[210.0,126.0,299.0,235.0]","1.0"
"IMG_1140","Fire Scene","fire","fire:[181.5,25.5,311.5,234.5]","1.0"
"IMG_1141","Fire Scene","fire","fire:[197.5,52.5,328.5,232.5]","1.0"
"IMG_1142","Fire Scene","fire","fire:[177.0,51.0,282.0,222.0]","1.0"
"IMG_1143","Fire Scene","fire","fire:[197.5,74.0,318.5,229.0]","1.0"
"IMG_1144","Fire Scene","fire","fire:[184.5,59.0,313.5,231.0]","1.0"
"IMG_1145","Fire Scene","fire","fire:[182.0,25.0,331.0,235.0]","1.0"
"IMG_1146","Fire Scene","fire","fire:[202.5,97.0,292.5,231.0]","1.0"
"IMG_1147","Fire Scene","fire","fire:[181.5,58.5,291.5,231.5]","1.0"
"IMG_1148","Fire Scene","fire","fire:[184.5,61.0,285.5,234.0]","1.0"
"IMG_1149","Fire Scene","fire","fire:[175.5,54.5,297.5,233.5]","1.0"
"IMG_1150","Fire Scene","fire","fire:[193.5,81.0,272.5,220.0]","1.0"
"IMG_1151","Fire Scene","fire","fire:[187.5,26.0,289.5,228.0]","1.0"
"IMG_1152","Fire Scene","fire","fire:[165.0,38.5,292.0,233.5]","1.0"
"IMG_1153","Fire Scene","fire","fire:[180.5,17.0,320.5,233.0]","1.0"
"IMG_1154","Fire Scene","fire","fire:[202.5,24.5,318.5,234.5]","1.0"
"IMG_1155","Fire Scene","fire","fire:[189.5,20.5,330.5,232.5]","1.0"
"IMG_1156","Fire Scene","fire","fire:[174.0,11.5,312.0,229.5]","1.0"
"IMG_1157","Fire Scene","fire","fire:[196.5,78.0,284.5,232.0]","1.0"
"IMG_1158","Fire Scene","fire","fire:[191.5,93.0,287.5,227.0]","1.0"
"IMG_1159","Fire Scene","fire","fire:[176.5,10.5,312.5,231.5]","1.0"
"IMG_1160","Fire Scene","fire","fire:[203.5,112.5,270.5,222.5]","1.0"
"IMG_1161","Fire Scene","fire","fire:[289.5,135.0,425.5,204.0]; fire:[255.0,170.0,274.0,189.0]","1.0"
"IMG_1162","Fire Scene","fire","fire:[299.0,141.0,433.0,201.0]; fire:[259.0,171.0,277.0,188.0]","1.0"
"IMG_1163","Fire Scene","fire","fire:[298.0,133.0,438.0,204.0]; fire:[266.0,173.0,282.0,191.0]","1.0"
"IMG_1164","Fire Scene","fire","fire:[298.0,127.0,431.0,205.0]; fire:[272.0,171.0,284.0,190.0]","1.0"
"IMG_1165","Fire Scene","fire","fire:[294.0,126.0,445.0,204.0]; fire:[268.0,169.0,288.0,192.0]","1.0"
"IMG_1166","Fire Scene","fire","fire:[294.0,131.0,450.0,200.0]; fire:[270.0,165.0,291.0,192.0]","1.0"
"IMG_1167","Fire Scene","fire","fire:[308.0,126.0,458.0,209.0]; fire:[278.0,171.0,299.0,193.0]","1.0"
"IMG_1168","Fire Scene","fire","fire:[296.0,131.0,489.0,211.0]","1.0"
"IMG_1169","Fire Scene","fire","fire:[313.0,131.0,491.0,210.0]","1.0"
"IMG_1170","Fire Scene","fire","fire:[385.0,129.0,492.0,198.0]; fire:[142.0,152.0,216.0,195.0]","1.0"
"IMG_1171","Fire Scene","fire","fire:[147.0,183.0,222.0,220.0]","1.0"
"IMG_1172","Fire Scene","fire","fire:[130.0,163.0,230.0,256.0]","1.0"
"IMG_1173","Fire Scene","fire","fire:[193.0,108.0,324.0,259.0]","1.0"
"IMG_1174","Fire Scene","fire","fire:[174.0,0.0,329.0,199.0]","1.0"
"IMG_1175","Fire Scene","fire","fire:[87.0,2.0,148.0,96.0]; fire:[141.0,0.0,230.0,186.0]","1.0"
"IMG_1176","Fire Scene","fire","fire:[130.0,21.0,211.0,195.0]","1.0"
"IMG_1177","Fire Scene","fire","fire:[140.0,117.0,218.0,202.0]","1.0"
"IMG_1178","Fire Scene","fire","fire:[150.0,138.0,227.0,229.0]; fire:[119.0,205.0,132.0,212.0]","1.0"
"IMG_1179","Fire Scene","fire","fire:[159.0,135.0,246.0,238.0]","1.0"
"IMG_1180","Fire Scene","fire","fire:[169.0,162.0,254.0,236.0]","1.0"
"IMG_1181","Fire Scene","fire","fire:[187.0,166.0,264.0,231.0]","1.0"
"IMG_1182","Fire Scene","fire","fire:[213.0,166.0,271.0,228.0]; fire:[194.0,195.0,208.0,220.0]","1.0"
"IMG_1183","Fire Scene","fire","fire:[198.0,183.0,270.0,224.0]","1.0"
"IMG_1184","Fire Scene","fire","fire:[198.0,174.0,273.0,221.0]","1.0"
"IMG_1185","Fire Scene","fire","fire:[230.0,186.0,240.0,201.0]; fire:[199.0,186.0,223.0,216.0]; fire:[247.0,190.0,270.0,216.0]","1.0"
"IMG_1186","Fire Scene","fire","fire:[199.0,145.0,291.0,218.0]","1.0"
"IMG_1187","Fire Scene","fire","fire:[199.0,28.0,329.0,212.0]","1.0"
"IMG_1188","Fire Scene","fire","fire:[192.0,0.0,341.0,216.0]","1.0"
"IMG_1189","Fire Scene","fire","fire:[206.0,2.0,330.0,221.0]","1.0"
"IMG_1190","Fire Scene","fire","fire:[206.0,132.0,300.0,222.0]","1.0"
"IMG_1191","Fire Scene","fire","fire:[203.0,158.0,304.0,234.0]","1.0"
"IMG_1192","Fire Scene","fire","fire:[203.0,174.0,314.0,250.0]","1.0"
"IMG_1193","Fire Scene","fire","fire:[199.0,190.0,310.0,248.0]","1.0"
"IMG_1194","Fire Scene","fire","fire:[197.0,186.0,311.0,244.0]","1.0"
"IMG_1195","Fire Scene","fire","fire:[197.0,179.0,307.0,237.0]","1.0"
"IMG_1196","Fire Scene","fire","fire:[194.0,182.0,309.0,230.0]","1.0"
"IMG_1197","Fire Scene","fire","fire:[193.0,182.0,260.0,221.0]; fire:[274.0,183.0,323.0,222.0]","1.0"
"IMG_1198","Fire Scene","fire","fire:[198.0,178.0,323.0,222.0]","1.0"
"IMG_1199","Fire Scene","fire","fire:[254.0,161.0,346.0,216.0]; fire:[214.0,182.0,242.0,213.0]","1.0"
"IMG_1200","Fire Scene","fire","fire:[271.0,154.0,368.0,211.0]; fire:[230.0,174.0,258.0,208.0]","1.0"
"IMG_1201","Fire Scene","fire","fire:[278.0,147.0,371.0,216.0]; fire:[236.0,182.0,263.0,210.0]","1.0"
"IMG_1202","Accident Scene","fire","fire:[277.0,171.0,375.0,228.0]; fire:[236.0,196.0,265.0,223.0]","1.0"
"IMG_1203","Accident Scene","fire","fire:[276.0,184.0,374.0,239.0]; fire:[238.0,203.0,263.0,236.0]","1.0"
"IMG_1204","Fire Scene","fire","fire:[270.0,194.0,371.0,249.0]; fire:[228.0,215.0,261.0,246.0]","1.0"
"IMG_1205","Fire Scene","fire","fire:[264.0,205.0,365.0,255.0]; fire:[221.0,222.0,246.0,249.0]","1.0"
"IMG_1206","Fire Scene","fire","fire:[251.0,198.0,350.0,249.0]; fire:[210.0,216.0,233.0,242.0]","1.0"
"IMG_1207","Fire Scene","fire","fire:[241.0,185.0,340.0,236.0]; fire:[174.0,206.0,184.0,218.0]","1.0"
"IMG_1208","Fire Scene","fire","fire:[234.0,183.0,334.0,238.0]; fire:[199.0,206.0,229.0,234.0]","1.0"
"IMG_1209","Fire Scene","fire","fire:[231.0,189.0,329.0,246.0]; fire:[191.0,211.0,222.0,240.0]","1.0"
"IMG_1210","Fire Scene","fire","fire:[230.0,202.0,329.0,254.0]; fire:[190.0,222.0,218.0,250.0]","1.0"
"IMG_1211","Fire Scene","fire","fire:[232.0,186.0,328.0,247.0]; fire:[192.0,219.5,220.0,242.5]","1.0"
"IMG_1212","Fire Scene","fire","fire:[234.0,179.0,338.0,232.0]; fire:[194.0,202.0,222.0,231.0]","1.0"
"IMG_1213","Accident Scene","fire","fire:[238.0,182.0,339.0,237.0]; fire:[197.0,202.0,228.0,230.0]","1.0"
"IMG_1214","Fire Scene","fire","fire:[182.0,97.0,344.0,238.0]","1.0"
"IMG_1215","Fire Scene","fire","fire:[179.0,25.0,354.0,243.0]","1.0"
"IMG_1216","Fire Scene","fire","fire:[200.0,0.0,394.0,229.0]","1.0"
"IMG_1217","Fire Scene","fire","fire:[208.0,159.0,354.0,245.0]; fire:[260.0,6.0,323.0,69.0]","1.0"
"IMG_1218","Fire Scene","fire","fire:[242.0,171.0,265.0,191.0]; fire:[178.0,216.0,190.0,231.0]; fire:[210.0,198.0,356.0,255.0]","1.0"
"IMG_1219","Fire Scene","fire","fire:[238.0,187.0,358.0,252.0]; fire:[209.0,221.0,236.0,251.0]","1.0"
"IMG_1220","Fire Scene","fire","fire:[237.0,185.0,361.0,250.0]; fire:[209.0,214.0,238.0,243.0]","1.0"
"IMG_1221","Fire Scene","fire","fire:[207.0,87.0,355.0,252.0]","1.0"
"IMG_1222","Fire Scene","fire","fire:[206.0,45.0,360.0,245.0]","1.0"
"IMG_1223","Fire Scene","fire","fire:[208.0,3.0,351.0,236.0]","1.0"
"IMG_1224","Fire Scene","fire","fire:[215.0,143.0,347.0,233.0]","1.0"
"IMG_1225","Fire Scene","fire","fire:[61.0,186.0,79.0,198.0]; fire:[89.0,173.0,234.0,217.0]","1.0"
"IMG_1226","Fire Scene","fire","fire:[96.0,172.0,240.0,215.0]","1.0"
"IMG_1227","Fire Scene","fire","fire:[128.0,48.0,331.0,215.0]; fire:[101.0,194.0,126.0,213.0]","1.0"
"IMG_1228","Fire Scene","fire","fire:[141.0,11.0,373.0,216.0]; fire:[127.0,198.0,139.0,215.0]","1.0"
"IMG_1229","Fire Scene","fire","fire:[171.0,0.0,426.0,222.0]","1.0"
"IMG_1230","Fire Scene","fire","fire:[191.0,81.0,445.0,226.0]; fire:[299.0,0.0,379.0,43.0]","1.0"
"IMG_1231","Fire Scene","fire","fire:[373.0,126.0,386.0,143.0]; fire:[386.0,136.0,402.0,156.0]; fire:[206.0,187.0,216.0,196.0]; fire:[227.0,161.0,504.0,230.0]; fire:[343.0,62.0,393.0,121.0]","1.0"
"IMG_1232","Fire Scene","fire","fire:[233.0,115.0,381.0,198.0]; fire:[390.0,124.0,483.0,202.0]; fire:[476.0,148.0,571.0,223.0]","1.0"
"IMG_1233","Fire Scene","fire","fire:[361.0,89.0,460.0,173.0]; fire:[199.0,135.0,300.0,184.0]; fire:[444.0,141.0,501.0,196.0]; fire:[299.0,155.0,353.0,192.0]","1.0"
"IMG_1234","Fire Scene","fire","fire:[187.0,124.0,334.0,189.0]","1.0"
"IMG_1235","Fire Scene","fire","fire:[196.0,179.0,339.0,229.0]","1.0"
"IMG_1236","Fire Scene","fire","fire:[139.0,0.0,333.0,151.0]","1.0"
"IMG_1237","Fire Scene","fire","fire:[144.0,36.0,300.0,159.0]","1.0"
"IMG_1238","Fire Scene","fire","fire:[147.0,34.0,311.0,171.0]","1.0"
"IMG_1239","Fire Scene","fire","fire:[148.0,2.0,325.0,166.0]","1.0"
"IMG_1240","Fire Scene","fire","fire:[151.0,105.0,293.0,155.0]","1.0"
"IMG_1241","Fire Scene","fire","fire:[149.0,7.0,313.0,156.0]","1.0"
"IMG_1242","Fire Scene","fire","fire:[147.0,0.0,345.0,156.0]","1.0"
"IMG_1243","Fire Scene","fire","fire:[166.0,0.0,334.0,158.0]","1.0"
"IMG_1244","Fire Scene","fire","fire:[172.0,117.0,310.0,161.0]; fire:[177.0,1.0,285.0,79.0]; fire:[213.0,79.0,280.0,119.0]","1.0"
"IMG_1245","Fire Scene","fire","fire:[183.0,116.0,318.0,163.0]; fire:[197.0,11.0,275.0,64.0]","1.0"
"IMG_1246","Fire Scene","fire","fire:[185.0,109.0,330.0,162.0]","1.0"
"IMG_1247","Fire Scene","fire","fire:[196.0,111.0,344.0,160.0]","1.0"
"IMG_1248","Fire Scene","fire","fire:[195.0,0.0,395.0,161.0]","1.0"
"IMG_1249","Fire Scene","fire","fire:[188.0,1.0,411.0,160.0]","1.0"
"IMG_1250","Fire Scene","fire","fire:[181.0,0.0,444.0,161.0]","1.0"
"IMG_1251","Fire Scene","fire","fire:[217.0,0.0,364.0,158.0]","1.0"
"IMG_1252","Fire Scene","fire","fire:[223.0,0.0,398.0,158.0]","1.0"
"IMG_1253","Fire Scene","fire","fire:[224.0,0.0,396.0,161.0]","1.0"
"IMG_1254","Fire Scene","fire","fire:[221.0,86.0,371.0,156.0]","1.0"
"IMG_1255","Fire Scene","fire","fire:[227.0,85.0,378.0,155.0]","1.0"
"IMG_1256","Fire Scene","fire","fire:[229.0,81.0,376.0,152.0]","1.0"
"IMG_1257","Fire Scene","fire","fire:[231.0,88.0,373.0,149.0]","1.0"
"IMG_1258","Fire Scene","fire","fire:[223.0,98.0,370.0,144.0]","1.0"
"IMG_1259","Fire Scene","fire","fire:[231.0,84.0,371.0,140.0]","1.0"
"IMG_1260","Fire Scene","fire","fire:[233.0,78.0,376.0,138.0]","1.0"
"IMG_1261","Fire Scene","fire","fire:[234.0,81.0,403.0,135.0]","1.0"
"IMG_1262","Fire Scene","fire","fire:[221.0,0.0,420.0,132.0]","1.0"
"IMG_1263","Fire Scene","fire","fire:[235.0,1.0,428.0,133.0]","1.0"
"IMG_1264","Fire Scene","fire","fire:[232.0,0.0,421.0,131.0]","1.0"
"IMG_1265","Fire Scene","fire","fire:[234.0,76.0,320.0,127.0]; fire:[320.0,114.0,368.0,127.0]; fire:[369.0,112.0,447.0,134.0]","1.0"
"IMG_1266","Fire Scene","fire","fire:[331.0,115.0,368.0,128.0]; fire:[371.0,121.0,415.0,133.0]; fire:[234.0,74.0,328.0,125.0]","1.0"
"IMG_1267","Fire Scene","fire","fire:[321.0,109.0,366.0,128.0]; fire:[367.0,111.0,414.0,136.0]; fire:[222.0,70.0,335.0,128.0]","1.0"
"IMG_1268","Fire Scene","fire","fire:[335.0,100.0,391.0,138.0]; fire:[209.0,0.0,358.0,125.0]","1.0"
"IMG_1269","Fire Scene","fire","fire:[384.0,114.0,423.0,135.0]; fire:[221.0,1.0,371.0,131.0]","1.0"
"IMG_1270","Fire Scene","fire","fire:[231.0,1.0,387.0,135.0]","1.0"
"IMG_1271","Fire Scene","fire","fire:[222.0,1.0,385.0,146.0]","1.0"
"IMG_1272","Fire Scene","fire","fire:[169.0,1.0,356.0,164.0]","1.0"
"IMG_1273","Fire Scene","fire","fire:[144.0,0.0,339.0,185.0]","1.0"
"IMG_1274","Fire Scene","fire","fire:[220.0,121.0,365.0,197.0]; fire:[178.0,178.0,208.0,193.0]; fire:[298.0,0.0,387.0,131.0]","1.0"
"IMG_1275","Fire Scene","fire","fire:[238.0,55.0,419.0,205.0]; fire:[211.0,183.0,238.0,201.0]","1.0"
"IMG_1276","Fire Scene","fire","fire:[259.0,9.0,423.0,205.0]; fire:[233.0,184.0,259.0,202.0]","1.0"
"IMG_1277","Fire Scene","fire","fire:[234.0,0.0,427.0,213.0]","1.0"
"IMG_1278","Fire Scene","fire","fire:[360.0,86.0,405.0,202.0]; fire:[234.0,144.0,421.0,206.0]; fire:[294.0,11.0,436.0,102.0]","1.0"
"IMG_1279","Fire Scene","fire","fire:[273.0,132.0,420.0,204.0]; fire:[234.0,182.0,257.0,203.0]; fire:[340.0,0.0,452.0,51.0]; fire:[357.0,57.0,398.0,131.0]","1.0"
"IMG_1280","Fire Scene","fire","fire:[277.0,131.0,406.0,204.0]; fire:[232.0,175.0,267.0,200.0]","1.0"
"IMG_1281","Fire Scene","fire","fire:[269.0,128.0,420.0,247.0]","1.0"
"IMG_1282","Fire Scene","fire","fire:[273.0,96.0,427.0,243.0]","1.0"
"IMG_1283","Fire Scene","fire","fire:[269.0,122.0,302.0,153.0]; fire:[291.0,60.0,445.0,244.0]; fire:[271.0,224.0,292.0,240.0]","1.0"
"IMG_1284","Accident Scene","fire","fire:[290.0,198.0,356.0,245.0]; fire:[374.0,212.0,403.0,246.0]; fire:[272.0,223.0,291.0,239.0]","1.0"
"IMG_1285","Fire Scene","fire","fire:[271.0,197.0,354.0,244.0]; fire:[371.0,216.0,402.0,245.0]","1.0"
"IMG_1286","Fire Scene","fire","fire:[222.0,114.0,360.0,243.0]; fire:[368.0,223.0,404.0,247.0]","1.0"
"IMG_1287","Fire Scene","fire","fire:[222.0,76.0,364.0,237.0]; fire:[367.0,215.0,403.0,245.0]","1.0"
"IMG_1288","Fire Scene","fire","fire:[225.0,23.0,392.0,243.0]","1.0"
"IMG_1289","Fire Scene","fire","fire:[231.0,0.0,408.0,246.0]","1.0"
"IMG_1290","Fire Scene","fire","fire:[267.0,128.0,351.0,241.0]; fire:[361.0,222.0,393.0,245.0]; fire:[234.0,1.0,403.0,132.0]","1.0"
"IMG_1291","Fire Scene","fire","fire:[268.0,152.0,354.0,240.0]; fire:[365.0,221.0,396.0,244.0]","1.0"
"IMG_1292","Fire Scene","fire","fire:[266.0,175.0,350.0,240.0]; fire:[361.0,220.0,397.0,243.0]","1.0"
"IMG_1293","Fire Scene","fire","fire:[266.0,184.0,351.0,237.0]; fire:[360.0,216.0,396.0,242.0]","1.0"
"IMG_1294","Fire Scene","fire","fire:[267.0,181.0,351.0,238.0]; fire:[361.0,215.0,394.0,242.0]","1.0"
"IMG_1295","Fire Scene","fire","fire:[268.0,182.0,347.0,233.0]; fire:[357.0,212.0,396.0,239.0]","1.0"
"IMG_1296","Fire Scene","fire","fire:[266.0,181.0,348.0,234.0]; fire:[360.0,214.0,391.0,237.0]","1.0"
"IMG_1297","Fire Scene","fire","fire:[267.0,184.0,350.0,235.0]; fire:[361.0,203.0,395.0,238.0]","1.0"
"IMG_1298","Fire Scene","fire","fire:[267.0,179.0,341.0,234.0]; fire:[361.0,206.0,393.0,236.0]","1.0"
"IMG_1299","Fire Scene","fire","fire:[266.0,179.0,341.0,231.0]; fire:[364.0,210.0,391.0,235.0]","1.0"
"IMG_1300","Fire Scene","fire","fire:[264.0,183.0,344.0,233.0]; fire:[359.0,210.0,392.0,237.0]","1.0"
"IMG_1301","Fire Scene","fire","fire:[268.0,181.0,344.0,232.0]; fire:[357.0,211.0,394.0,234.0]","1.0"
"IMG_1302","Fire Scene","fire","fire:[230.0,66.0,391.0,237.0]","1.0"
"IMG_1303","Fire Scene","fire","fire:[230.0,6.0,392.0,231.0]","1.0"
"IMG_1304","Fire Scene","fire","fire:[223.0,9.0,390.0,232.0]; fire:[391.0,205.0,402.0,223.0]; fire:[403.0,214.0,413.0,230.0]; fire:[416.0,219.0,428.0,236.0]","1.0"
"IMG_1305","Fire Scene","fire","fire:[217.0,1.0,394.0,231.0]; fire:[418.0,199.0,489.0,232.0]","1.0"
"IMG_1306","Fire Scene","fire","fire:[247.0,71.0,391.0,237.0]; fire:[442.0,199.0,469.0,219.0]; fire:[480.0,211.0,497.0,220.0]","1.0"
"IMG_1307","Fire Scene","fire","fire:[248.0,136.0,388.0,231.0]","1.0"
"IMG_1308","Fire Scene","fire","fire:[247.0,152.0,384.0,233.0]","1.0"
"IMG_1309","Fire Scene","fire","fire:[256.0,134.0,388.0,230.0]","1.0"
"IMG_1310","Fire Scene","fire","fire:[257.0,159.0,393.0,241.0]","1.0"
"IMG_1311","Fire Scene","fire","fire:[255.0,160.0,384.0,241.0]","1.0"
"IMG_1312","Fire Scene","fire","fire:[259.0,167.0,392.0,248.0]; fire:[526.0,253.0,544.0,268.0]","1.0"
"IMG_1313","Fire Scene","fire","fire:[250.0,156.0,393.0,248.0]; fire:[527.0,253.0,551.0,267.0]","1.0"
"IMG_1314","Fire Scene","fire","fire:[234.0,153.0,377.0,239.0]; fire:[524.0,236.0,543.0,261.0]","1.0"
"IMG_1315","Fire Scene","fire","fire:[210.0,141.0,353.0,223.0]; fire:[501.0,229.0,512.0,242.0]","1.0"
"IMG_1316","Fire Scene","fire","fire:[170.0,119.0,315.0,199.0]; fire:[466.0,215.0,477.0,227.0]","1.0"
"IMG_1317","Fire Scene","fire","fire:[137.0,89.0,287.0,178.0]; fire:[438.0,184.0,453.0,203.0]","1.0"
"IMG_1318","Fire Scene","fire","fire:[136.0,135.0,283.0,224.0]; fire:[426.0,238.0,438.0,256.0]","1.0"
"IMG_1319","Fire Scene","fire","fire:[66.0,111.0,224.0,219.0]; fire:[354.0,235.0,364.0,252.0]","1.0"
"IMG_1320","Fire Scene","fire","fire:[52.0,65.0,256.0,226.0]; fire:[339.0,235.0,354.0,257.0]","1.0"
"IMG_1321","Fire Scene","fire","fire:[253.0,124.0,398.0,193.0]; fire:[547.0,201.0,556.0,219.0]; fire:[291.0,2.0,474.0,106.0]","1.0"
